,Unnamed: 0,PSU,contraceptive_No,contraceptive_Yes,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,dt_Jointly,dt_rest,edu_noedu,edu_primary,edu_secondary,edu_higher,rel_Hindu,rel_nonHindu,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,caste_OBC,caste_SC,caste_ST,caste_Others,residence_rural,residence_urban,counselling_no,counselling_yes,parity_0,parity_1_2,parity_3,sum(mediaFP),outlier
2984,2985,335176,15,2,1,3,7,2,2,2,0,2,15,4,2,6,5,15,2,1,2,5,6,3,10,1,0,6,17,0,14,3,3,7,7,2,No
2985,2986,335177,15,7,1,2,8,4,1,1,5,5,17,18,2,2,0,22,0,18,4,0,0,0,10,2,9,1,22,0,2,20,3,5,14,1,Yes
2986,2987,335178,10,6,0,1,2,5,2,2,4,5,11,12,2,2,0,0,16,0,0,3,4,9,2,0,0,14,0,16,9,7,0,9,7,0,No
2987,2988,335179,13,4,0,3,6,4,2,0,2,4,13,10,4,3,0,15,2,9,7,1,0,0,10,5,0,2,17,0,9,8,4,3,10,0,No
2988,2989,335180,16,6,0,2,6,2,1,5,6,6,16,4,1,14,3,0,22,0,0,2,3,17,10,0,0,12,0,22,20,2,2,9,11,3,No
2989,2990,335181,10,3,0,2,3,4,2,1,1,2,11,4,1,1,7,13,0,0,0,1,4,8,3,4,0,6,0,13,13,0,1,6,6,9,No
2990,2991,335182,18,5,1,3,6,3,3,5,2,6,17,3,2,11,7,23,0,1,4,9,3,6,14,7,0,2,23,0,22,1,4,10,9,3,No
2991,2992,335183,17,1,0,3,2,4,5,1,3,1,17,12,3,3,0,18,0,7,5,5,1,0,10,3,0,5,18,0,14,4,2,4,12,3,No
2992,2993,335184,15,6,0,3,8,2,2,3,3,13,8,7,5,5,4,3,18,0,0,1,7,13,18,1,0,2,0,21,13,8,3,6,12,5,No
2993,2994,335185,12,4,1,4,3,2,3,1,2,4,12,7,1,4,4,16,0,4,5,2,3,2,6,8,0,2,16,0,14,2,2,10,4,0,No
2994,2995,335187,4,15,0,0,5,9,2,3,0,15,4,0,1,5,13,18,1,0,0,0,1,18,8,0,0,11,0,19,14,5,0,13,6,5,No
2995,2996,335188,15,8,0,5,4,7,0,3,4,17,6,10,3,10,0,0,23,0,0,0,1,22,18,0,0,5,0,23,9,14,2,9,12,0,No
2996,2997,335191,9,8,2,3,3,3,3,2,1,9,8,11,1,4,1,17,0,7,2,5,3,0,3,6,7,1,17,0,13,4,2,8,7,3,No
2997,2998,335194,7,12,1,6,3,2,0,4,3,10,9,6,2,6,5,11,8,1,1,3,9,5,5,1,0,13,19,0,14,5,2,11,6,1,No
2998,2999,335195,16,4,1,4,7,2,1,2,3,9,11,11,9,0,0,1,19,1,2,6,9,2,0,0,0,20,20,0,13,7,2,5,13,0,No
2999,3000,335196,15,2,0,1,5,4,3,4,0,2,15,13,2,2,0,15,2,11,2,3,1,0,0,15,0,2,17,0,17,0,2,6,9,0,No
3000,3001,335200,17,1,1,1,2,3,5,4,2,2,16,14,3,0,1,10,8,13,1,4,0,0,9,6,0,3,18,0,16,2,1,4,13,1,No
3001,3002,335205,8,8,0,1,3,6,1,3,2,10,6,4,1,10,1,15,1,0,1,1,7,7,8,2,0,6,16,0,12,4,1,7,8,1,No
3002,3003,335206,14,2,1,2,3,1,0,5,4,2,14,6,4,3,3,14,2,5,5,4,1,1,12,2,0,2,16,0,16,0,2,5,9,5,No
3003,3004,335207,7,5,0,2,3,1,2,2,2,7,5,3,1,2,6,11,1,0,0,2,2,8,7,2,0,3,0,12,6,6,1,6,5,1,No
3004,3005,335208,17,3,0,5,4,3,5,2,1,13,7,17,1,2,0,5,15,1,3,4,9,3,20,0,0,0,20,0,13,7,1,8,11,0,No
3005,3006,335209,9,4,1,1,1,6,1,2,1,7,6,8,1,4,0,10,3,4,4,3,2,0,10,2,0,1,13,0,6,7,0,5,8,0,No
3006,3007,335210,24,0,0,5,4,6,6,0,3,0,24,12,4,8,0,19,5,4,7,9,3,1,17,4,0,3,24,0,15,9,3,6,15,2,No
3007,3008,335213,8,4,0,4,2,3,2,0,1,2,10,6,3,3,0,11,1,7,4,1,0,0,10,1,0,1,12,0,8,4,3,5,4,0,No
3008,3009,335215,22,3,2,11,4,4,3,0,1,8,17,11,5,7,2,25,0,6,7,9,3,0,18,6,0,1,25,0,12,13,5,9,11,2,No
3009,3010,335216,5,12,0,1,9,0,3,1,3,13,4,8,1,5,3,6,11,0,0,0,2,15,9,6,0,2,0,17,11,6,2,9,6,0,No
3010,3011,335218,15,8,2,5,3,8,4,1,0,10,13,5,1,9,8,19,4,1,2,10,6,4,17,0,0,6,23,0,14,9,5,7,11,5,No
3011,3012,335219,20,4,1,4,4,2,4,5,4,7,17,7,5,11,1,20,4,4,12,5,3,0,15,1,0,8,24,0,16,8,2,9,13,1,No
3012,3013,335220,18,4,0,5,5,5,1,2,4,11,11,10,2,6,4,22,0,3,7,5,4,3,14,7,0,1,22,0,12,10,1,11,10,2,No
3013,3014,335221,11,6,0,1,4,5,0,7,0,7,10,3,4,8,2,17,0,8,3,5,1,0,11,1,0,5,17,0,15,2,0,11,6,1,No
3014,3015,335222,11,3,0,2,1,3,3,4,1,3,11,13,0,1,0,12,2,8,5,0,0,1,7,7,0,0,14,0,13,1,0,4,10,0,No
3015,3016,335223,8,2,0,0,1,1,1,1,6,4,6,1,0,5,4,10,0,0,0,1,1,8,2,1,0,7,0,10,10,0,1,4,5,3,No
3016,3017,335224,13,7,1,5,3,4,5,1,1,8,12,8,5,6,1,16,4,3,2,3,7,5,5,13,0,2,0,20,17,3,2,5,13,0,No
3017,3018,335225,13,10,2,3,5,5,2,3,3,12,11,10,2,7,4,23,0,3,8,6,2,4,8,10,0,5,23,0,11,12,4,6,13,5,No
3018,3019,335226,17,3,1,4,6,2,1,3,3,3,17,8,4,8,0,20,0,9,8,3,0,0,17,0,0,3,20,0,19,1,3,10,7,1,No
3019,3020,335227,9,3,0,1,4,4,2,0,1,4,8,10,0,1,1,10,2,4,3,2,2,1,6,6,0,0,12,0,10,2,2,4,6,1,No
3020,3021,335228,18,1,0,6,4,1,4,1,3,1,18,14,0,4,1,9,10,4,7,5,1,2,4,10,1,4,19,0,8,11,2,8,9,2,No
3021,3022,335229,17,4,1,2,3,5,6,2,2,7,14,17,3,0,1,3,18,0,3,4,5,9,16,1,0,4,21,0,6,15,3,4,14,0,No
3022,3023,335230,10,4,0,2,5,1,2,1,3,4,10,11,0,2,1,14,0,4,8,1,1,0,8,4,0,2,14,0,8,6,0,7,7,0,No
3023,3024,335232,13,5,0,2,8,2,0,4,2,5,13,9,7,2,0,2,16,3,4,6,5,0,12,2,0,4,18,0,8,10,0,4,14,0,No
3024,3025,335238,20,8,1,5,5,4,7,3,3,8,20,18,2,8,0,28,0,12,9,5,0,2,17,7,0,4,28,0,20,8,2,5,21,0,No
3025,3026,335239,15,6,0,3,5,5,5,0,3,6,15,18,1,2,0,14,7,7,11,3,0,0,4,11,0,6,21,0,12,9,3,6,12,1,No
3026,3027,335240,21,5,0,2,11,4,2,3,4,5,21,17,2,6,1,18,8,9,4,4,9,0,22,0,0,4,26,0,4,22,2,7,17,4,No
3027,3028,335241,2,12,0,0,2,4,3,2,3,13,1,0,0,1,13,13,1,0,0,0,0,14,5,0,0,9,0,14,13,1,1,12,1,2,No
3028,3029,335247,7,5,0,2,5,4,0,1,0,5,7,8,1,3,0,12,0,7,3,1,0,1,11,1,0,0,12,0,9,3,0,8,4,0,No
3029,3030,335248,15,3,1,1,8,4,2,2,0,2,16,8,3,5,2,18,0,1,12,2,0,3,10,2,1,5,18,0,17,1,2,11,5,2,No
3030,3031,335249,7,8,0,0,2,3,3,4,3,11,4,0,0,7,8,15,0,0,0,0,0,15,4,5,0,6,0,15,11,4,0,9,6,0,No
3031,3032,335250,7,6,0,6,2,0,3,0,2,5,8,4,2,4,3,13,0,3,4,5,0,1,2,9,0,2,13,0,8,5,2,6,5,0,No
3032,3033,335253,8,8,1,2,6,3,2,1,1,3,13,9,4,3,0,16,0,4,9,3,0,0,12,4,0,0,16,0,12,4,1,11,4,0,No
3033,3034,335254,12,11,1,6,3,4,1,5,3,11,12,18,2,3,0,22,1,8,9,5,1,0,17,2,3,1,23,0,16,7,2,5,16,0,No
3034,3035,335257,15,6,0,3,4,6,4,1,3,3,18,15,2,3,1,21,0,9,5,2,2,3,15,2,0,4,21,0,14,7,1,5,15,2,No
3035,3036,335258,7,7,0,5,5,0,2,1,1,9,5,10,2,2,0,10,4,3,0,5,3,3,3,10,0,1,0,14,11,3,1,6,7,0,No
3036,3037,335259,17,2,0,6,3,2,3,1,4,11,8,14,2,3,0,17,2,5,8,6,0,0,18,0,0,1,19,0,13,6,2,5,12,0,No
3037,3038,335260,8,6,0,2,4,4,3,1,0,9,5,3,3,6,2,14,0,3,4,3,4,0,4,10,0,0,14,0,10,4,0,5,9,2,No
3038,3039,335262,9,6,0,0,3,2,5,0,5,6,9,10,1,4,0,14,1,2,3,2,4,4,8,2,0,5,0,15,11,4,0,5,10,0,No
3039,3040,335263,8,6,0,1,4,1,3,2,3,4,10,6,5,3,0,0,14,0,0,0,3,11,0,0,0,14,0,14,14,0,1,3,10,4,No
3040,3041,335267,15,7,1,7,3,4,3,0,4,10,12,10,2,7,3,22,0,6,8,1,7,0,14,5,0,3,22,0,18,4,3,5,14,0,No
3041,3042,335268,12,4,0,5,3,4,3,0,1,3,13,6,3,7,0,13,3,10,1,5,0,0,4,11,0,1,16,0,15,1,1,9,6,1,No
3042,3043,335271,10,6,0,3,5,0,3,2,3,3,13,14,2,0,0,16,0,7,3,3,3,0,9,3,0,4,16,0,13,3,2,3,11,0,No
3043,3044,335272,17,2,0,1,5,2,5,2,4,1,18,10,3,5,1,18,1,7,6,1,4,1,6,7,0,6,19,0,16,3,1,7,11,2,No
3044,3045,335273,5,6,0,1,5,3,0,1,1,6,5,4,1,5,1,11,0,0,1,2,2,6,5,2,0,4,0,11,11,0,1,6,4,0,No
3045,3046,335274,13,3,0,3,4,8,1,0,0,3,13,9,1,5,1,14,2,10,4,2,0,0,8,2,3,3,16,0,6,10,3,7,6,0,No
3046,3047,335275,12,8,0,4,3,4,3,1,5,9,11,5,0,10,5,19,1,2,3,7,8,0,10,10,0,0,20,0,15,5,2,6,12,5,No
3047,3048,335276,16,2,1,4,3,3,2,1,4,4,14,8,2,8,0,18,0,8,6,2,0,2,10,6,0,2,18,0,11,7,2,8,8,4,No
3048,3049,335278,14,7,1,2,6,4,1,3,4,10,11,11,2,5,3,21,0,5,8,2,1,5,9,5,0,7,21,0,14,7,4,6,11,0,No
3049,3050,335282,11,9,1,5,3,0,2,7,2,13,7,14,4,2,0,20,0,4,9,6,0,1,19,1,0,0,20,0,10,10,0,8,12,0,No
3050,3051,335284,10,11,0,8,0,5,5,2,1,14,7,8,4,5,4,20,1,0,1,5,7,8,0,10,0,11,21,0,14,7,4,6,11,3,No
3051,3052,335286,15,8,0,6,7,3,4,2,1,13,10,12,6,5,0,6,17,0,1,6,10,6,8,0,0,15,23,0,10,13,4,5,14,1,No
3052,3053,335288,16,7,4,1,7,2,3,1,5,11,12,12,2,8,1,22,1,9,6,7,1,0,12,10,0,1,23,0,18,5,5,5,13,2,No
3053,3054,335290,20,2,0,5,4,4,6,0,3,3,19,15,4,2,1,14,8,10,8,1,3,0,13,6,0,3,22,0,14,8,3,5,14,0,No
3054,3055,335291,10,6,0,4,2,4,3,2,1,5,11,9,1,6,0,16,0,7,7,2,0,0,2,6,0,8,16,0,15,1,0,8,8,1,No
3055,3056,335292,15,11,0,3,7,4,3,3,6,8,18,7,3,13,3,26,0,1,6,7,5,7,11,0,0,15,26,0,14,12,0,13,13,0,No
3056,3057,335293,15,7,1,8,3,1,3,2,4,8,14,9,4,7,2,22,0,1,4,3,9,5,20,2,0,0,22,0,13,9,6,7,9,6,No
3057,3058,335294,16,1,0,3,6,3,4,1,0,3,14,11,2,4,0,12,5,5,5,3,3,1,15,2,0,0,17,0,11,6,5,5,7,0,No
3058,3059,335297,14,7,1,7,2,2,2,5,2,10,11,12,3,5,1,16,5,1,3,7,8,2,21,0,0,0,0,21,14,7,3,6,12,2,No
3059,3060,335298,8,9,0,1,6,3,2,5,0,10,7,6,5,4,2,17,0,0,3,6,4,4,9,8,0,0,17,0,14,3,3,1,13,2,No
3060,3061,335300,8,6,1,3,3,1,1,3,2,6,8,10,2,2,0,14,0,5,4,3,1,1,7,6,0,1,14,0,12,2,1,5,8,0,No
3061,3062,335301,11,8,0,3,4,5,2,2,3,5,14,3,2,12,2,17,2,0,0,1,8,10,6,2,0,11,0,19,11,8,2,7,10,1,No
3062,3063,335302,8,12,1,2,5,5,4,1,2,7,13,15,1,4,0,20,0,5,5,6,1,3,16,4,0,0,20,0,18,2,3,4,13,0,No
3063,3064,335305,18,9,0,4,5,5,8,2,3,8,19,12,2,10,3,27,0,5,0,11,6,5,23,1,0,3,27,0,18,9,4,9,14,5,No
3064,3065,335306,15,2,0,3,4,2,1,6,1,6,11,8,5,3,1,3,14,5,6,5,1,0,13,3,0,1,17,0,14,3,2,4,11,0,No
3065,3066,335307,20,4,0,5,1,3,7,2,6,6,18,10,1,13,0,24,0,5,10,2,5,2,21,3,0,0,24,0,20,4,0,11,13,0,No
3066,3067,335308,14,4,1,4,3,3,3,1,3,4,14,10,2,6,0,12,6,5,7,4,2,0,15,1,0,2,18,0,13,5,3,3,12,4,No
3067,3068,335309,12,2,0,3,6,1,0,2,2,9,5,4,3,6,1,14,0,0,0,2,2,10,6,4,0,4,14,0,11,3,0,7,7,0,No
3068,3069,335310,10,3,0,1,0,5,3,2,2,4,9,4,2,7,0,13,0,0,0,0,8,5,5,4,0,4,0,13,13,0,1,5,7,2,No
3069,3070,335313,14,7,1,1,4,4,5,4,2,6,15,2,1,14,4,21,0,3,3,4,10,1,19,1,0,1,21,0,17,4,4,9,8,0,No
3070,3071,335319,16,3,2,2,2,6,3,1,3,6,13,7,1,8,3,17,2,1,2,5,6,5,13,1,0,5,19,0,17,2,4,6,9,0,No
3071,3072,335321,15,2,1,4,5,2,4,0,1,5,12,15,1,1,0,1,16,0,0,2,9,6,11,0,0,6,0,17,15,2,1,11,5,0,No
3072,3073,335322,8,12,0,2,4,2,2,6,4,13,7,8,4,6,2,20,0,0,0,3,7,10,15,5,0,0,20,0,18,2,2,5,13,0,No
3073,3074,335324,10,9,1,2,6,2,5,2,1,10,9,5,5,6,3,0,19,0,0,2,5,12,16,0,0,3,0,19,16,3,3,7,9,0,No
3074,3075,335330,11,4,0,2,2,2,3,3,3,2,13,2,0,5,8,11,4,0,0,1,0,14,6,1,0,8,0,15,10,5,2,9,4,3,No
3075,3076,335331,2,14,0,0,3,5,3,3,2,8,8,8,3,5,0,16,0,6,6,2,1,1,3,3,0,10,16,0,11,5,0,5,11,0,No
3076,3077,335332,6,11,1,3,3,0,4,5,1,12,5,6,2,9,0,12,5,2,1,1,7,6,13,2,0,2,17,0,13,4,2,4,11,0,No
3077,3078,335334,11,4,0,2,4,4,1,1,3,10,5,4,7,3,1,13,2,4,11,0,0,0,6,5,0,4,15,0,10,5,2,4,9,0,No
3078,3079,335337,23,7,4,4,8,5,4,3,2,9,21,11,4,11,4,30,0,1,8,7,9,5,23,1,0,6,30,0,20,10,5,9,16,2,No
3079,3080,335338,17,7,1,6,4,1,6,5,1,12,12,12,7,4,1,18,6,1,4,11,6,2,14,8,0,2,24,0,13,11,2,9,13,0,No
3080,3081,335339,22,3,2,4,5,1,5,3,5,3,22,7,4,11,3,25,0,4,5,1,10,5,6,5,0,14,25,0,14,11,4,10,11,7,No
3081,3082,335341,11,9,0,3,3,3,3,3,5,6,14,13,4,2,1,20,0,14,4,0,2,0,13,7,0,0,20,0,16,4,1,5,14,0,No
3082,3083,335342,18,5,3,5,3,3,4,1,4,4,19,8,4,5,6,22,1,6,4,4,1,8,5,0,0,18,23,0,23,0,6,5,12,11,No
3083,3084,335343,10,3,2,4,1,2,3,0,1,3,10,5,2,5,1,13,0,3,4,3,3,0,12,1,0,0,13,0,9,4,2,7,4,0,No
3084,3085,335344,13,5,0,2,7,1,3,2,3,11,7,8,3,6,1,13,5,0,0,0,3,15,9,1,0,8,0,18,17,1,3,5,10,1,No
3085,3086,335347,10,6,0,1,4,4,3,1,3,4,12,5,5,4,2,15,1,2,6,5,3,0,3,4,0,9,16,0,15,1,2,7,7,0,No
3086,3087,335348,13,13,1,6,4,3,4,3,5,19,7,17,5,4,0,26,0,1,5,15,5,0,25,1,0,0,26,0,24,2,1,10,15,0,No
3087,3088,335351,9,7,0,1,7,2,3,2,1,14,2,5,3,8,0,16,0,6,4,2,4,0,0,6,0,10,16,0,14,2,1,6,9,0,No
3088,3089,335353,13,4,0,2,4,4,2,4,1,7,10,0,0,9,8,17,0,0,0,0,5,12,7,1,0,9,0,17,12,5,0,13,4,3,No
3089,3090,335355,13,4,1,3,5,2,2,0,4,3,14,12,1,3,1,17,0,7,7,1,2,0,14,1,0,2,17,0,15,2,1,7,9,0,No
3090,3091,335356,9,9,0,3,4,2,4,4,1,13,5,6,2,7,3,14,4,1,1,7,2,7,9,5,0,4,18,0,9,9,1,8,9,0,No
3091,3092,335358,12,3,0,5,1,2,3,2,2,8,7,3,0,6,6,15,0,0,1,0,6,8,12,0,0,3,0,15,14,1,4,6,5,1,No
3092,3093,335359,21,1,0,6,4,3,0,3,6,0,22,11,2,5,4,22,0,2,5,9,6,0,16,2,0,4,22,0,19,3,2,7,13,2,No
3093,3094,335363,10,8,0,4,4,1,3,5,1,11,7,9,4,3,2,18,0,0,0,4,11,3,11,5,0,2,18,0,11,7,0,7,11,0,No
3094,3095,335364,15,8,1,4,7,7,4,0,0,7,16,12,0,7,4,23,0,6,7,8,1,1,22,1,0,0,23,0,16,7,1,13,9,1,No
3095,3096,335366,11,11,2,3,5,4,2,6,0,16,6,8,3,8,3,22,0,2,2,4,11,3,8,11,0,3,22,0,19,3,6,6,10,3,No
3096,3097,335367,14,2,0,5,3,1,3,2,2,5,11,6,3,7,0,14,2,2,1,5,6,2,7,1,0,8,16,0,12,4,1,8,7,0,No
3097,3098,335368,9,9,0,0,1,3,4,2,8,12,6,1,0,9,8,18,0,0,1,0,3,14,5,4,0,9,0,18,18,0,1,12,5,11,No
3098,3099,335369,14,4,0,2,5,4,5,2,0,2,16,4,7,4,3,18,0,3,5,9,0,1,18,0,0,0,18,0,15,3,2,3,13,0,No
3099,3100,335370,8,5,2,1,3,1,1,2,3,4,9,6,2,5,0,11,2,0,0,7,4,2,4,7,0,2,13,0,7,6,2,5,6,0,No
3100,3101,335371,17,7,1,8,5,3,5,1,1,10,14,9,4,9,2,24,0,6,6,4,7,1,13,10,0,1,24,0,12,12,4,13,7,0,No
3101,3102,335373,6,8,1,0,2,3,2,3,3,11,3,2,1,6,5,12,2,0,0,1,3,10,9,1,0,4,0,14,9,5,1,8,5,1,No
3102,3103,335374,9,6,2,2,2,2,1,5,1,7,8,5,1,8,1,15,0,2,1,3,5,4,11,4,0,0,15,0,7,8,1,6,8,4,No
3103,3104,335375,12,6,2,4,3,1,6,1,1,9,9,6,3,8,1,18,0,0,5,8,4,1,4,7,0,7,18,0,17,1,4,4,10,0,No
3104,3105,335377,11,14,1,6,7,4,2,2,3,15,10,5,4,15,1,24,1,1,0,3,4,17,3,4,0,18,25,0,19,6,1,8,16,0,No
3105,3106,335378,12,6,1,2,2,5,3,2,3,5,13,3,6,7,2,18,0,3,4,7,2,2,6,5,0,7,18,0,12,6,0,10,8,1,No
3106,3107,335380,15,5,0,5,3,3,3,1,5,4,16,5,3,7,5,10,10,0,0,2,11,7,14,0,1,5,0,20,19,1,1,8,11,0,No
3107,3108,335383,16,2,0,0,2,5,6,4,1,7,11,8,3,6,1,18,0,7,3,4,3,1,13,5,0,0,18,0,14,4,0,8,10,0,No
3108,3109,335384,7,8,0,2,2,4,0,1,6,12,3,12,3,0,0,15,0,2,6,7,0,0,5,10,0,0,15,0,14,1,1,3,11,0,No
3109,3110,335387,13,5,0,2,5,1,7,2,1,6,12,14,3,1,0,3,15,0,4,10,2,2,4,3,0,11,18,0,10,8,0,6,12,0,No
3110,3111,335389,12,3,0,1,2,3,4,2,3,1,14,0,1,8,6,15,0,0,0,0,3,12,9,0,0,6,0,15,7,8,1,6,8,1,No
3111,3112,335390,9,5,0,2,3,4,2,2,1,7,7,6,2,5,1,14,0,1,2,8,2,1,1,11,0,2,14,0,12,2,1,7,6,0,No
3112,3113,335392,6,7,0,3,3,3,2,2,0,6,7,5,1,5,2,10,3,0,0,5,5,3,9,4,0,0,0,13,12,1,2,1,10,0,No
3113,3114,335393,20,4,0,6,3,1,1,6,7,1,23,19,3,2,0,15,9,17,7,0,0,0,13,11,0,0,24,0,24,0,3,7,14,0,No
3114,3115,335394,7,7,0,0,4,2,2,4,2,9,5,3,2,4,5,14,0,0,0,0,5,9,10,1,0,3,0,14,1,13,0,9,5,4,No
3115,3116,335396,9,9,0,4,6,2,2,4,0,12,6,6,2,8,2,18,0,0,0,2,8,8,15,2,0,1,18,0,13,5,4,7,7,2,No
3116,3117,335397,11,6,0,0,6,4,3,0,4,5,12,6,4,4,3,6,11,1,1,4,6,5,10,2,0,5,17,0,11,6,2,7,8,1,No
3117,3118,335398,17,1,0,3,5,4,0,4,2,12,6,10,2,6,0,18,0,2,8,3,3,2,8,10,0,0,18,0,16,2,1,7,10,0,No
3118,3119,335399,18,4,2,6,2,6,3,2,1,4,18,13,3,5,1,22,0,2,6,8,1,5,12,3,2,5,22,0,18,4,4,5,13,0,No
3119,3120,335400,15,3,2,2,3,3,2,3,3,2,16,7,2,7,2,18,0,4,5,3,4,2,9,8,0,1,18,0,16,2,2,5,11,1,No
3120,3121,335401,9,6,0,4,2,3,1,1,4,9,6,5,1,8,1,15,0,0,0,1,6,8,12,0,0,3,0,15,14,1,3,6,6,0,No
3121,3122,335402,15,8,0,1,6,7,4,3,2,2,21,18,1,3,1,21,2,9,9,3,0,2,16,6,0,1,23,0,2,21,0,8,15,3,No
3122,3123,335403,13,2,1,2,2,1,2,4,3,0,15,3,3,5,4,11,4,0,1,1,7,6,9,0,0,6,15,0,13,2,2,5,8,2,No
3123,3124,335405,6,9,1,1,2,4,4,3,0,10,5,9,1,4,1,14,1,0,2,2,6,5,11,0,0,4,0,15,9,6,1,3,11,0,No
3124,3125,335406,8,4,0,1,4,2,0,2,3,1,11,6,2,2,2,11,1,3,3,4,1,1,5,4,0,3,12,0,9,3,0,5,7,0,No
3125,3126,335407,10,11,1,4,4,3,6,1,2,13,8,11,2,6,2,7,14,0,1,2,7,11,14,4,0,3,0,21,12,9,4,8,9,0,No
3126,3127,335408,8,10,0,4,4,7,1,1,1,14,4,10,1,6,1,18,0,2,6,2,6,2,18,0,0,0,18,0,7,11,1,5,12,0,No
3127,3128,335409,20,6,0,3,5,5,3,4,6,8,18,16,2,3,5,25,1,5,7,6,7,1,22,4,0,0,26,0,9,17,3,7,16,0,No
3128,3129,335410,7,9,0,2,3,4,5,2,0,4,12,8,1,6,1,13,3,0,1,4,10,1,2,3,0,11,16,0,11,5,1,3,12,0,No
3129,3130,335411,13,4,1,5,7,0,0,2,2,9,8,11,2,3,1,17,0,5,6,5,0,1,17,0,0,0,17,0,10,7,2,5,10,3,No
3130,3131,335413,13,3,2,1,4,4,2,2,1,4,12,11,2,3,0,15,1,5,8,2,1,0,7,7,0,2,16,0,9,7,2,3,11,2,No
3131,3132,335414,9,3,0,3,3,1,2,3,0,9,3,5,1,6,0,12,0,4,2,4,1,1,4,6,0,2,12,0,11,1,0,4,8,3,No
3132,3133,335415,6,8,0,4,3,3,2,1,1,8,6,1,2,7,4,12,2,0,0,0,1,13,12,0,0,2,0,14,14,0,2,11,1,1,No
3133,3134,335416,6,14,2,3,1,3,4,3,4,14,6,12,4,4,0,20,0,2,4,10,2,2,4,15,0,1,20,0,20,0,4,2,14,2,No
3134,3135,335417,2,5,0,1,2,0,1,1,2,2,5,1,1,5,0,6,1,0,2,3,2,0,4,1,0,2,7,0,7,0,0,1,6,0,No
3135,3136,335418,11,8,0,2,6,5,2,1,3,10,9,2,6,10,1,19,0,0,0,4,3,12,1,18,0,0,0,19,15,4,2,9,8,1,No
3136,3137,335421,6,8,1,6,1,2,1,1,2,10,4,7,2,5,0,14,0,4,3,5,2,0,13,0,1,0,14,0,12,2,2,7,5,0,No
3137,3138,335423,16,4,0,3,7,4,3,2,1,6,14,14,2,2,2,18,2,7,8,1,4,0,5,15,0,0,20,0,14,6,1,5,14,0,No
3138,3139,335425,24,5,0,5,4,6,7,4,3,5,24,15,8,3,3,8,21,5,4,12,8,0,23,2,0,4,29,0,17,12,3,7,19,0,No
3139,3140,335426,15,8,0,5,1,3,5,5,4,11,12,2,3,12,6,21,2,0,0,0,1,22,13,6,1,3,0,23,21,2,3,9,11,1,No
3140,3141,335427,7,7,0,0,4,3,4,1,2,9,5,2,4,8,0,12,2,4,4,4,2,0,11,3,0,0,14,0,10,4,0,6,8,3,No
3141,3142,335430,13,4,1,6,3,3,2,2,0,5,12,5,3,6,3,17,0,2,5,4,5,1,16,1,0,0,17,0,8,9,2,8,7,1,No
3142,3143,335431,14,6,0,5,5,2,4,1,3,10,10,3,3,8,6,0,20,0,0,0,3,17,6,0,0,14,0,20,20,0,4,12,4,2,No
3143,3144,335432,30,0,5,3,4,3,9,1,5,0,30,21,4,5,0,27,3,8,13,9,0,0,12,1,0,17,30,0,27,3,5,6,19,0,Yes
3144,3145,335434,16,4,1,1,5,3,4,4,2,9,11,19,0,1,0,0,20,1,5,8,6,0,7,0,0,13,20,0,5,15,1,1,18,0,No
3145,3146,335439,19,1,1,4,6,2,2,1,4,6,14,5,2,5,8,20,0,5,6,2,7,0,16,4,0,0,20,0,13,7,5,5,10,0,No
3146,3147,335440,5,7,0,3,1,3,3,0,2,9,3,4,0,7,1,12,0,0,5,2,2,3,5,1,1,5,12,0,10,2,2,4,6,1,No
3147,3148,335443,7,4,0,1,1,2,5,1,1,5,6,0,3,7,1,11,0,0,0,4,4,3,2,0,0,9,11,0,11,0,1,5,5,4,No
3148,3149,335444,15,9,0,4,6,7,5,1,1,9,15,9,2,13,0,24,0,2,3,6,10,3,14,4,0,6,24,0,10,14,1,13,10,3,No
3149,3150,335445,15,2,0,2,6,2,2,4,1,4,13,9,1,6,1,13,4,1,8,1,5,2,6,10,0,1,17,0,8,9,0,7,10,0,No
3150,3151,335446,12,6,0,3,5,4,3,1,2,5,13,8,1,4,5,18,0,2,8,4,4,0,9,6,0,3,18,0,10,8,2,4,12,0,No
3151,3152,335451,14,5,0,4,2,5,6,1,1,4,15,13,3,3,0,19,0,9,6,2,2,0,10,4,0,5,19,0,15,4,2,5,12,1,No
3152,3153,335452,16,3,0,2,6,1,2,4,4,7,12,13,2,3,1,19,0,5,4,9,1,0,14,5,0,0,19,0,10,9,0,5,14,0,No
3153,3154,335454,9,7,0,3,2,3,5,3,0,10,6,14,1,1,0,0,16,1,2,2,10,1,16,0,0,0,16,0,9,7,1,4,11,0,No
3154,3155,335455,13,9,0,4,5,3,4,4,2,11,11,11,5,6,0,12,10,0,5,6,1,10,8,7,0,7,22,0,11,11,1,5,16,1,No
3155,3156,335459,11,10,3,5,2,1,1,6,3,6,15,13,3,3,2,21,0,11,5,4,1,0,8,11,0,2,21,0,12,9,2,7,12,0,No
3156,3157,335460,2,10,0,0,7,3,1,1,0,10,2,4,1,2,5,9,3,0,0,0,6,6,8,0,0,4,0,12,11,1,0,8,4,1,No
3157,3158,335461,18,0,0,5,7,2,1,3,0,0,18,16,2,0,0,12,6,11,6,1,0,0,17,0,0,1,18,0,12,6,6,4,8,0,No
